# lap_count, lap_success, laptime, completion, delay time, NA, aveTrackErr, Computation_time
35.000000 ,0.000000  ,5.300000  ,14.470000 ,30.000000 ,0.000000  ,0.010958  ,0.223181  
36.000000 ,0.000000  ,3.540000  ,10.020000 ,30.000000 ,0.000000  ,0.005970  ,0.153355  
37.000000 ,0.000000  ,3.860000  ,9.720000  ,30.000000 ,0.000000  ,0.008207  ,0.207622  
38.000000 ,0.000000  ,4.440000  ,13.060000 ,30.000000 ,0.000000  ,0.005521  ,0.213404  
39.000000 ,0.000000  ,2.820000  ,8.500000  ,30.000000 ,0.000000  ,0.004053  ,0.144876  
40.000000 ,0.000000  ,2.860000  ,8.700000  ,30.000000 ,0.000000  ,0.002784  ,0.124431  
41.000000 ,0.000000  ,3.740000  ,10.830000 ,40.000000 ,0.000000  ,0.003618  ,0.171935  
42.000000 ,0.000000  ,2.220000  ,6.780000  ,40.000000 ,0.000000  ,0.003258  ,0.100860  
43.000000 ,0.000000  ,3.740000  ,9.720000  ,40.000000 ,0.000000  ,0.008942  ,0.177768  
44.000000 ,0.000000  ,3.700000  ,9.620000  ,40.000000 ,0.000000  ,0.008319  ,0.171975  
45.000000 ,0.000000  ,2.880000  ,8.500000  ,40.000000 ,0.000000  ,0.003123  ,0.139273  
46.000000 ,0.000000  ,2.560000  ,7.890000  ,40.000000 ,0.000000  ,0.002625  ,0.143826  
47.000000 ,0.000000  ,2.960000  ,8.600000  ,40.000000 ,0.000000  ,0.004555  ,0.125812  
48.000000 ,0.000000  ,2.540000  ,7.790000  ,40.000000 ,0.000000  ,0.002240  ,0.118131  
49.000000 ,0.000000  ,2.920000  ,8.500000  ,40.000000 ,0.000000  ,0.004191  ,0.123081  
50.000000 ,0.000000  ,2.220000  ,6.780000  ,40.000000 ,0.000000  ,0.003368  ,0.132992  
51.000000 ,0.000000  ,2.780000  ,8.400000  ,50.000000 ,0.000000  ,0.001629  ,0.119337  
52.000000 ,0.000000  ,2.820000  ,7.090000  ,50.000000 ,0.000000  ,0.008610  ,0.125264  
53.000000 ,0.000000  ,2.160000  ,6.170000  ,50.000000 ,0.000000  ,0.005326  ,0.098786  
54.000000 ,0.000000  ,4.680000  ,11.030000 ,50.000000 ,0.000000  ,0.009026  ,0.224389  
55.000000 ,0.000000  ,2.720000  ,7.690000  ,50.000000 ,0.000000  ,0.003358  ,0.127022  
56.000000 ,0.000000  ,2.660000  ,7.890000  ,50.000000 ,0.000000  ,0.002369  ,0.119692  
57.000000 ,0.000000  ,3.600000  ,9.620000  ,50.000000 ,0.000000  ,0.003754  ,0.183720  
58.000000 ,0.000000  ,3.940000  ,10.220000 ,50.000000 ,0.000000  ,0.004466  ,0.208410  
59.000000 ,0.000000  ,3.560000  ,7.690000  ,50.000000 ,0.000000  ,0.011491  ,0.173979  
60.000000 ,0.000000  ,3.480000  ,8.000000  ,50.000000 ,0.000000  ,0.010193  ,0.162802  
61.000000 ,0.000000  ,2.720000  ,6.680000  ,60.000000 ,0.000000  ,0.005601  ,0.123908  
62.000000 ,0.000000  ,2.100000  ,6.170000  ,60.000000 ,0.000000  ,0.003240  ,0.107506  
63.000000 ,0.000000  ,2.320000  ,6.880000  ,60.000000 ,0.000000  ,0.002646  ,0.112079  
64.000000 ,0.000000  ,1.420000  ,3.640000  ,60.000000 ,0.000000  ,0.002517  ,0.066257  
65.000000 ,0.000000  ,2.140000  ,6.380000  ,60.000000 ,0.000000  ,0.002572  ,0.095057  
66.000000 ,0.000000  ,3.500000  ,8.000000  ,60.000000 ,0.000000  ,0.009620  ,0.170768  
67.000000 ,0.000000  ,2.160000  ,6.280000  ,60.000000 ,0.000000  ,0.002832  ,0.120494  
68.000000 ,0.000000  ,2.300000  ,7.090000  ,60.000000 ,0.000000  ,0.001634  ,0.133008  
69.000000 ,0.000000  ,2.040000  ,5.970000  ,60.000000 ,0.000000  ,0.002627  ,0.103325  
70.000000 ,0.000000  ,2.680000  ,6.480000  ,60.000000 ,0.000000  ,0.004996  ,0.144146  
71.000000 ,0.000000  ,2.940000  ,6.880000  ,70.000000 ,0.000000  ,0.008001  ,0.164819  
72.000000 ,0.000000  ,3.100000  ,7.290000  ,70.000000 ,0.000000  ,0.004030  ,0.138896  
73.000000 ,0.000000  ,2.160000  ,6.280000  ,70.000000 ,0.000000  ,0.002892  ,0.101423  
74.000000 ,0.000000  ,4.060000  ,9.310000  ,70.000000 ,0.000000  ,0.008122  ,0.231508  
75.000000 ,0.000000  ,1.400000  ,3.340000  ,70.000000 ,0.000000  ,0.002851  ,0.068028  
76.000000 ,0.000000  ,2.720000  ,6.680000  ,70.000000 ,0.000000  ,0.004568  ,0.130255  
77.000000 ,0.000000  ,1.360000  ,3.240000  ,70.000000 ,0.000000  ,0.003131  ,0.068054  
78.000000 ,0.000000  ,2.120000  ,6.170000  ,70.000000 ,0.000000  ,0.002562  ,0.117696  
79.000000 ,0.000000  ,1.420000  ,3.440000  ,70.000000 ,0.000000  ,0.001435  ,0.072974  
80.000000 ,0.000000  ,1.800000  ,5.060000  ,70.000000 ,0.000000  ,0.002309  ,0.079128  
81.000000 ,0.000000  ,2.220000  ,6.480000  ,80.000000 ,0.000000  ,0.001993  ,0.099205  
82.000000 ,0.000000  ,2.200000  ,6.580000  ,80.000000 ,0.000000  ,0.001319  ,0.099148  
83.000000 ,0.000000  ,2.800000  ,6.980000  ,80.000000 ,0.000000  ,0.004466  ,0.120812  
84.000000 ,0.000000  ,1.360000  ,3.340000  ,80.000000 ,0.000000  ,0.001969  ,0.060218  
85.000000 ,0.000000  ,1.820000  ,5.060000  ,80.000000 ,0.000000  ,0.001753  ,0.086304  
86.000000 ,0.000000  ,3.760000  ,8.500000  ,80.000000 ,0.000000  ,0.006885  ,0.170949  
87.000000 ,0.000000  ,1.460000  ,3.740000  ,80.000000 ,0.000000  ,0.001265  ,0.068885  
88.000000 ,0.000000  ,1.460000  ,3.440000  ,80.000000 ,0.000000  ,0.003783  ,0.073762  
89.000000 ,0.000000  ,2.740000  ,6.780000  ,80.000000 ,0.000000  ,0.005867  ,0.116947  
90.000000 ,0.000000  ,5.160000  ,9.920000  ,80.000000 ,0.000000  ,0.014714  ,0.255479  
91.000000 ,0.000000  ,3.000000  ,7.190000  ,90.000000 ,0.000000  ,0.010013  ,0.138628  
92.000000 ,0.000000  ,2.640000  ,6.380000  ,90.000000 ,0.000000  ,0.005201  ,0.112407  
93.000000 ,0.000000  ,1.760000  ,2.940000  ,90.000000 ,0.000000  ,0.005763  ,0.078315  
94.000000 ,0.000000  ,1.380000  ,3.340000  ,90.000000 ,0.000000  ,0.002699  ,0.061327  
95.000000 ,0.000000  ,2.820000  ,6.880000  ,90.000000 ,0.000000  ,0.006414  ,0.125475  
96.000000 ,0.000000  ,1.460000  ,3.640000  ,90.000000 ,0.000000  ,0.001028  ,0.064823  
97.000000 ,0.000000  ,1.380000  ,3.240000  ,90.000000 ,0.000000  ,0.002066  ,0.062160  
98.000000 ,0.000000  ,2.880000  ,6.980000  ,90.000000 ,0.000000  ,0.006635  ,0.124951  
99.000000 ,0.000000  ,1.760000  ,3.850000  ,90.000000 ,0.000000  ,0.006751  ,0.079783  
100.000000,0.000000  ,2.760000  ,6.780000  ,90.000000 ,0.000000  ,0.005293  ,0.123479  
