# lap_count, lap_success, laptime, completion, delay time, NA, aveTrackErr, Computation_time
47.000000 ,1.000000  ,32.200000 ,100.000000,40.000000 ,0.000000  ,0.011770  ,1.399303  
48.000000 ,1.000000  ,32.200000 ,100.000000,40.000000 ,0.000000  ,0.011739  ,1.460243  
49.000000 ,1.000000  ,32.200000 ,100.000000,40.000000 ,0.000000  ,0.011734  ,1.316900  
50.000000 ,1.000000  ,32.200000 ,100.000000,40.000000 ,0.000000  ,0.011762  ,1.252429  
51.000000 ,1.000000  ,32.220000 ,100.000000,50.000000 ,0.000000  ,0.011847  ,1.355147  
52.000000 ,1.000000  ,32.180000 ,100.000000,50.000000 ,0.000000  ,0.011849  ,1.285912  
53.000000 ,1.000000  ,32.200000 ,100.000000,50.000000 ,0.000000  ,0.012055  ,1.440360  
54.000000 ,1.000000  ,32.200000 ,100.000000,50.000000 ,0.000000  ,0.011937  ,1.270615  
55.000000 ,1.000000  ,32.220000 ,100.000000,50.000000 ,0.000000  ,0.012062  ,1.397151  
56.000000 ,1.000000  ,32.200000 ,100.000000,50.000000 ,0.000000  ,0.011799  ,1.393504  
57.000000 ,1.000000  ,32.180000 ,100.000000,50.000000 ,0.000000  ,0.011809  ,1.344773  
58.000000 ,1.000000  ,32.200000 ,100.000000,50.000000 ,0.000000  ,0.011996  ,1.346878  
59.000000 ,1.000000  ,32.200000 ,100.000000,50.000000 ,0.000000  ,0.012080  ,1.365353  
60.000000 ,1.000000  ,32.200000 ,100.000000,50.000000 ,0.000000  ,0.012086  ,1.361950  
61.000000 ,1.000000  ,32.200000 ,100.000000,60.000000 ,0.000000  ,0.011781  ,1.428018  
62.000000 ,1.000000  ,32.200000 ,100.000000,60.000000 ,0.000000  ,0.011896  ,1.312682  
63.000000 ,1.000000  ,32.180000 ,100.000000,60.000000 ,0.000000  ,0.011897  ,1.376279  
64.000000 ,1.000000  ,32.200000 ,100.000000,60.000000 ,0.000000  ,0.011947  ,1.352018  
65.000000 ,1.000000  ,32.200000 ,100.000000,60.000000 ,0.000000  ,0.011784  ,1.376166  
66.000000 ,1.000000  ,32.200000 ,100.000000,60.000000 ,0.000000  ,0.011732  ,1.339394  
67.000000 ,1.000000  ,32.200000 ,100.000000,60.000000 ,0.000000  ,0.011795  ,1.344774  
68.000000 ,1.000000  ,32.180000 ,100.000000,60.000000 ,0.000000  ,0.012034  ,1.428919  
69.000000 ,1.000000  ,32.200000 ,100.000000,60.000000 ,0.000000  ,0.011922  ,1.276862  
70.000000 ,1.000000  ,32.200000 ,100.000000,60.000000 ,0.000000  ,0.012166  ,1.317397  
71.000000 ,1.000000  ,32.200000 ,100.000000,70.000000 ,0.000000  ,0.011813  ,1.350480  
72.000000 ,1.000000  ,32.200000 ,100.000000,70.000000 ,0.000000  ,0.011981  ,1.369055  
73.000000 ,1.000000  ,32.180000 ,100.000000,70.000000 ,0.000000  ,0.011899  ,1.348244  
74.000000 ,1.000000  ,32.200000 ,100.000000,70.000000 ,0.000000  ,0.011924  ,1.338858  
75.000000 ,1.000000  ,32.180000 ,100.000000,70.000000 ,0.000000  ,0.011851  ,1.298041  
76.000000 ,1.000000  ,32.200000 ,100.000000,70.000000 ,0.000000  ,0.012101  ,1.292442  
77.000000 ,1.000000  ,32.200000 ,100.000000,70.000000 ,0.000000  ,0.011876  ,1.228401  
78.000000 ,1.000000  ,32.180000 ,100.000000,70.000000 ,0.000000  ,0.011783  ,1.415188  
79.000000 ,1.000000  ,32.200000 ,100.000000,70.000000 ,0.000000  ,0.011995  ,1.539377  
80.000000 ,1.000000  ,32.180000 ,100.000000,70.000000 ,0.000000  ,0.011885  ,1.326337  
81.000000 ,1.000000  ,32.180000 ,100.000000,80.000000 ,0.000000  ,0.011875  ,1.403594  
82.000000 ,1.000000  ,32.200000 ,100.000000,80.000000 ,0.000000  ,0.012040  ,1.230765  
83.000000 ,1.000000  ,32.180000 ,100.000000,80.000000 ,0.000000  ,0.012224  ,1.245631  
84.000000 ,1.000000  ,32.200000 ,100.000000,80.000000 ,0.000000  ,0.012116  ,1.243900  
85.000000 ,1.000000  ,32.180000 ,100.000000,80.000000 ,0.000000  ,0.011974  ,1.201264  
86.000000 ,1.000000  ,32.180000 ,100.000000,80.000000 ,0.000000  ,0.011971  ,1.210629  
87.000000 ,1.000000  ,32.200000 ,100.000000,80.000000 ,0.000000  ,0.012067  ,1.265413  
88.000000 ,1.000000  ,32.180000 ,100.000000,80.000000 ,0.000000  ,0.011848  ,1.202689  
89.000000 ,1.000000  ,32.200000 ,100.000000,80.000000 ,0.000000  ,0.011997  ,1.181551  
90.000000 ,1.000000  ,32.180000 ,100.000000,80.000000 ,0.000000  ,0.011794  ,1.192289  
91.000000 ,1.000000  ,32.180000 ,100.000000,90.000000 ,0.000000  ,0.012072  ,1.223051  
92.000000 ,1.000000  ,32.200000 ,100.000000,90.000000 ,0.000000  ,0.011802  ,1.206088  
93.000000 ,1.000000  ,32.180000 ,100.000000,90.000000 ,0.000000  ,0.011920  ,1.219288  
94.000000 ,1.000000  ,32.180000 ,100.000000,90.000000 ,0.000000  ,0.011998  ,1.202161  
95.000000 ,1.000000  ,32.180000 ,100.000000,90.000000 ,0.000000  ,0.011860  ,1.208729  
96.000000 ,1.000000  ,32.180000 ,100.000000,90.000000 ,0.000000  ,0.011863  ,1.196058  
97.000000 ,1.000000  ,32.180000 ,100.000000,90.000000 ,0.000000  ,0.011892  ,1.198152  
98.000000 ,1.000000  ,32.180000 ,100.000000,90.000000 ,0.000000  ,0.012131  ,1.206114  
99.000000 ,1.000000  ,32.180000 ,100.000000,90.000000 ,0.000000  ,0.012026  ,1.219639  
100.000000,1.000000  ,32.180000 ,100.000000,90.000000 ,0.000000  ,0.012101  ,1.208198  
